"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02199V02655","Sex","C04283V05060","Education Attainment Level","C02076V02508","Age Group","UNIT","VALUE"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","365","20 - 24 years","%","76.4"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","410","25 - 29 years","%","87.8"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","4251","25 - 54 years","%","89.8"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","440","30 - 34 years","%","91.4"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","460","35 - 39 years","%","88.7"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","475","40 - 44 years","%","89.7"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","495","45 - 49 years","%","91.2"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","515","50 - 54 years","%","89.6"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","530","55 - 59 years","%","85.8"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","40","Tertiary education (Levels 5-8)","550","60 - 64 years","%","63.6"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","-","All ages","%","69.8"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","4251","25 - 54 years","%","72.4"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","460","35 - 39 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","475","40 - 44 years","%","78.5"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","495","45 - 49 years","%","73.4"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","515","50 - 54 years","%","66.3"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","530","55 - 59 years","%","57.7"
"QLF50C01","Employment rate","20233","2023Q3","-","Both sexes","99","Level of education - not stated","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","-","All ages","%","84.3"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","365","20 - 24 years","%","71.4"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","410","25 - 29 years","%","82.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","4251","25 - 54 years","%","88.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","440","30 - 34 years","%","89.8"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","460","35 - 39 years","%","88.9"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","475","40 - 44 years","%","90.9"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","495","45 - 49 years","%","89.7"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","515","50 - 54 years","%","86.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","530","55 - 59 years","%","83.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","-","Levels of Education (Levels  0-8)","550","60 - 64 years","%","70.3"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","-","All ages","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","4251","25 - 54 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","460","35 - 39 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","475","40 - 44 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","495","45 - 49 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","515","50 - 54 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","530","55 - 59 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","10","Less than primary (Level 0)","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","-","All ages","%","66"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","4251","25 - 54 years","%","67"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","460","35 - 39 years","%","66.7"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","475","40 - 44 years","%","69.1"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","495","45 - 49 years","%","70.3"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","515","50 - 54 years","%","69.8"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","530","55 - 59 years","%","70"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","20","Primary and lower secondary education (Levels 1-2)","550","60 - 64 years","%","64.8"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","-","All ages","%","83.1"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","365","20 - 24 years","%","72.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","410","25 - 29 years","%","82.7"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","4251","25 - 54 years","%","87.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","440","30 - 34 years","%","85.7"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","460","35 - 39 years","%","88.5"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","475","40 - 44 years","%","91"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","495","45 - 49 years","%","87.8"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","515","50 - 54 years","%","88.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","530","55 - 59 years","%","84.9"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","30","Upper secondary and post-secondary non-tertiary education (Levels 3 and 4)","550","60 - 64 years","%","72.3"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","-","All ages","%","90.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","365","20 - 24 years","%","75.9"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","410","25 - 29 years","%","87.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","4251","25 - 54 years","%","93.2"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","440","30 - 34 years","%","94.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","460","35 - 39 years","%","92.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","475","40 - 44 years","%","95.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","495","45 - 49 years","%","95.6"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","515","50 - 54 years","%","92.5"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","530","55 - 59 years","%","90.7"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","40","Tertiary education (Levels 5-8)","550","60 - 64 years","%","72"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","-","All ages","%","77.8"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","4251","25 - 54 years","%","78.4"
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","460","35 - 39 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","475","40 - 44 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","495","45 - 49 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","515","50 - 54 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","530","55 - 59 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","1","Male","99","Level of education - not stated","550","60 - 64 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","-","All ages","%","74.1"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","365","20 - 24 years","%","69.4"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","410","25 - 29 years","%","80.9"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","4251","25 - 54 years","%","79"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","440","30 - 34 years","%","78"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","460","35 - 39 years","%","77.8"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","475","40 - 44 years","%","79.7"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","495","45 - 49 years","%","80.6"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","515","50 - 54 years","%","76.8"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","530","55 - 59 years","%","68.3"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","-","Levels of Education (Levels  0-8)","550","60 - 64 years","%","48.4"
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","-","All ages","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","365","20 - 24 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","410","25 - 29 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","4251","25 - 54 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","440","30 - 34 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","460","35 - 39 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","475","40 - 44 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","495","45 - 49 years","%",""
"QLF50C01","Employment rate","20233","2023Q3","2","Female","10","Less than primary (Level 0)","515","50 - 54 years","%",""
